id,DayofWeek,CRSDepTime,UniqueCarrier,FlightNum,Origin,Dest,ArrDelay
78374,2,1815,UA,1465.0,EWR,IAD,74
78375,2,1815,UA,1574.0,IAD,LGA,-2
78376,2,1815,NW,1171.0,IAD,MEM,22
78377,2,1820,CO,209.0,IAD,DEN,-3
78378,2,1820,UA,1492.0,TPA,IAD,0
78379,2,1825,US,165.0,IAD,PIT,4
78380,2,1825,UA,1591.0,ROC,IAD,-3
78381,2,1830,UA,1173.0,PHL,IAD,7
78382,2,1830,UA,1001.0,CLE,IAD,9
78383,2,1840,UA,1015.0,PIT,IAD,5
78384,2,1840,UA,1095.0,ORF,IAD,-1
78385,2,1845,UA,1278.0,MCO,IAD,-7
78386,2,1845,UA,90.0,DEN,IAD,-17
78387,2,1858,AA,453.0,IAD,DFW,-2
78388,2,1910,UA,1572.0,CHS,IAD,-3
78389,2,1910,UA,1263.0,SAV,IAD,-8
78390,2,1915,DL,1089.0,IAD,ATL,7
78391,2,1929,NW,175.0,IAD,DTW,45
78392,2,1930,UA,1070.0,RDU,IAD,-2
78393,2,1930,UA,630.0,SDF,IAD,-14
78394,2,1950,UA,710.0,ORD,IAD,-18
78395,2,1959,UA,1077.0,LGA,IAD,11
78396,2,2000,UA,1467.0,IAD,CHS,4
78397,2,2003,AA,472.0,DFW,IAD,22
78398,2,2010,UA,1279.0,IAD,ORF,-8
78399,2,2010,UA,1095.0,IAD,HOU,5
78400,2,2010,UA,1173.0,IAD,MCO,-4
78401,2,2010,CO,897.0,IAD,LAX,-8
78402,2,2015,UA,1425.0,IAD,MIA,-5
78403,2,2015,NW,1170.0,MEM,IAD,-10
78404,2,2017,AA,1168.0,ORD,IAD,6
78405,2,2020,UA,1523.0,IAD,IND,3
78406,2,2020,UA,1001.0,IAD,BNA,-3
78407,2,2020,UA,1015.0,IAD,ATL,-6
78408,2,2020,UA,1215.0,IAD,TPA,8
78409,2,2025,UA,1429.0,IAD,RDU,-6
78410,2,2025,UA,1591.0,IAD,MSY,1
78411,2,2025,UA,1271.0,IAD,DFW,35
78412,2,2053,DL,1496.0,ATL,IAD,-2
78413,2,2054,TW,664.0,STL,IAD,2
78414,2,2100,AA,97.0,IAD,LAX,-5
78415,2,2120,UA,630.0,IAD,ROC,-11
78416,2,2125,UA,1070.0,IAD,SYR,-14
78417,2,2125,UA,1576.0,IAD,LGA,-15
78418,2,2125,UA,1066.0,IAD,BOS,-14
78419,2,2130,UA,56.0,IAD,EWR,-8
78420,2,2130,NW,1118.0,DTW,IAD,32
78421,2,2130,UA,1278.0,IAD,PVD,-8
78422,2,2130,UA,1020.0,IAD,MHT,-13
78423,2,2135,UA,1492.0,IAD,PIT,1
78424,2,2135,UA,1572.0,IAD,BUF,-13
78425,2,2135,UA,1094.0,IAD,BDL,-8
78426,2,2135,UA,1263.0,IAD,DTW,3
78427,2,2135,CO,896.0,LAX,IAD,34
78428,2,2140,UA,1028.0,IAD,PHL,-7
78429,2,2140,UA,1459.0,IAD,CLE,57
78430,2,2140,UA,1490.0,IAD,PWM,-13
78431,2,2145,UA,1077.0,IAD,SDF,18
78432,2,2150,US,318.0,PIT,IAD,-5
78433,2,2208,AA,92.0,LAX,IAD,-12
78434,2,2215,UA,30.0,LAX,IAD,51
78435,2,2230,UA,16.0,SFO,IAD,-18
78436,2,2340,DL,962.0,ATL,IAD,-5
78437,3,600,DL,493.0,IAD,ATL,-3
78438,3,615,UA,1545.0,PWM,IAD,7
78439,3,615,UA,528.0,ORD,IAD,-4
78440,3,620,UA,273.0,IAD,DEN,21
78441,3,625,UA,1199.0,BOS,IAD,-3
78442,3,630,UA,1586.0,IAD,LGA,-16
78443,3,630,UA,1417.0,DTW,IAD,-14
78444,3,630,UA,1225.0,BNA,IAD,-10
78445,3,640,UA,1567.0,PVD,IAD,9
78446,3,640,UA,1409.0,MHT,IAD,7
78447,3,640,UA,1264.0,IND,IAD,-4
78448,3,645,UA,264.0,DEN,IAD,-15
78449,3,645,UA,1191.0,LGA,IAD,-12
78450,3,645,AA,521.0,IAD,DFW,0
78451,3,650,NW,1165.0,IAD,MEM,5
78452,3,650,UA,1491.0,CLE,IAD,-12
78453,3,655,UA,51.0,EWR,IAD,-6
78454,3,655,UA,1139.0,ROC,IAD,-10
78455,3,700,AA,138.0,DFW,IAD,-11
78456,3,700,UA,1085.0,PHL,IAD,-13
78457,3,700,CO,698.0,IAD,EWR,-10
78458,3,700,UA,1169.0,BUF,IAD,0
78459,3,705,UA,1030.0,MCO,IAD,-1
78460,3,710,AA,241.0,IAD,ORD,4
78461,3,715,UA,1021.0,PIT,IAD,4
78462,3,715,UA,1178.0,ORF,IAD,6
78463,3,715,UA,1069.0,ATL,IAD,-4
78464,3,725,TW,629.0,IAD,STL,4
78465,3,730,UA,1026.0,HOU,IAD,-9
78466,3,730,UA,50.0,SFO,IAD,-10
78467,3,730,UA,16.0,IAD,BOS,-7
78468,3,730,NW,639.0,IAD,DTW,2
78469,3,730,UA,1144.0,SDF,IAD,-4
78470,3,740,UA,52.0,LAX,IAD,-11
78471,3,745,DL,231.0,IAD,SLC,27
78472,3,749,UA,1505.0,CHS,IAD,-6
78473,3,755,UA,1054.0,DFW,IAD,-22
78474,3,800,AA,1009.0,IAD,DFW,-8
78475,3,800,CO,1094.0,IAH,IAD,-16
78476,3,800,UA,439.0,IAD,ORD,1
78477,3,800,UA,1298.0,RDU,IAD,5
78478,3,810,UA,1527.0,LGA,IAD,-3
78479,3,815,UA,1582.0,PHX,IAD,-18
78480,3,815,US,375.0,IAD,PIT,-1
78481,3,827,AA,272.0,DFW,IAD,17
78482,3,830,TW,862.0,SFO,IAD,-22
78483,3,830,NW,464.0,DTW,IAD,11
78484,3,833,UA,1085.0,IAD,SAV,0
78485,3,835,UA,1417.0,IAD,CHS,5
78486,3,840,UA,1153.0,IAD,SDF,-1
78487,3,840,UA,1199.0,IAD,ATL,-6
78488,3,840,UA,1165.0,IAD,FLL,56
78489,3,840,UA,1258.0,MSY,IAD,13
78490,3,845,UA,97.0,IAD,LAX,12
78491,3,845,AA,76.0,LAX,IAD,-2
78492,3,845,US,172.0,PIT,IAD,6
78493,3,845,UA,1286.0,IAD,ORF,-1
78494,3,850,UA,1021.0,IAD,MSY,8
78495,3,850,UA,1191.0,IAD,MCO,-2
78496,3,850,UA,1139.0,IAD,TPA,-7
78497,3,855,CO,699.0,EWR,IAD,3
78498,3,855,UA,21.0,IAD,SFO,11
78499,3,855,UA,1567.0,IAD,BNA,-9
78500,3,900,DL,1497.0,IAD,ATL,-4
78501,3,900,UA,1159.0,IAD,DFW,33
78502,3,900,UA,1169.0,IAD,JAX,-24
78503,3,900,UA,1545.0,IAD,MIA,43
78504,3,900,UA,1409.0,IAD,PBI,-2
78505,3,910,UA,343.0,IAD,DEN,3
78506,3,910,UA,51.0,IAD,SEA,8
78507,3,920,AA,77.0,IAD,LAX,1
78508,3,920,UA,1470.0,BNA,IAD,-12
78509,3,925,UA,1132.0,FLL,IAD,-4
78510,3,930,TW,890.0,LAX,IAD,9
78511,3,935,UA,1298.0,IAD,BOS,-4
78512,3,935,CO,175.0,IAD,DEN,11
78513,3,940,UA,1144.0,IAD,ROC,-6
78514,3,940,UA,1069.0,IAD,DTW,-1
78515,3,941,DL,974.0,SLC,IAD,-25
78516,3,943,AA,337.0,IAD,ORD,-2
78517,3,945,UA,1400.0,IAD,EWR,-3
78518,3,945,UA,1002.0,TPA,IAD,-4
78519,3,950,UA,1225.0,IAD,PIT,-8
78520,3,950,UA,1428.0,IAD,BDL,-6
78521,3,950,UA,1264.0,IAD,PVD,-17
78522,3,950,UA,1134.0,MCO,IAD,-3
78523,3,1000,UA,1560.0,IAD,LGA,-1
78524,3,1000,UA,1505.0,IAD,CLE,-3
78525,3,1000,UA,59.0,BOS,IAD,1
78526,3,1005,TW,315.0,IAD,STL,7
78527,3,1010,US,172.0,IAD,PHF,0
78528,3,1018,DL,604.0,ATL,IAD,2
78529,3,1037,UA,270.0,DEN,IAD,-5
78530,3,1038,UA,1010.0,CHS,IAD,-1
78531,3,1040,UA,1280.0,RDU,IAD,-7
78532,3,1042,UA,1584.0,SAV,IAD,-4
78533,3,1050,NW,273.0,IAD,DTW,3
78534,3,1055,UA,705.0,IAD,ORD,-3
78535,3,1110,UA,1592.0,ORF,IAD,-11
78536,3,1115,CO,1256.0,DEN,IAD,2
78537,3,1116,AA,138.0,IAD,ROC,-8
78538,3,1125,UA,848.0,ORD,IAD,-15
78539,3,1135,US,530.0,PHF,IAD,-7
78540,3,1135,CO,684.0,IAD,EWR,-11
78541,3,1135,UA,973.0,BOS,IAD,6
78542,3,1140,UA,191.0,EWR,IAD,6
78543,3,1140,UA,1295.0,PVD,IAD,17
78544,3,1145,UA,1427.0,LGA,IAD,11
78545,3,1145,UA,1197.0,BDL,IAD,2
78546,3,1145,UA,1055.0,DTW,IAD,-11
78547,3,1152,UA,1145.0,PIT,IAD,1
78548,3,1155,UA,1249.0,ROC,IAD,-9
78549,3,1155,NW,996.0,DTW,IAD,7
78550,3,1200,UA,1043.0,CLE,IAD,1
78551,3,1200,UA,1196.0,MSY,IAD,-1
78552,3,1205,UA,1187.0,PHL,IAD,-2
78553,3,1230,UA,757.0,IAD,IND,0
78554,3,1230,UA,1026.0,IAD,BTV,-20
78555,3,1230,CO,1099.0,IAD,IAH,7
78556,3,1230,UA,20.0,SFO,IAD,-13
78557,3,1235,UA,1132.0,IAD,PWM,-13
78558,3,1240,UA,1280.0,IAD,BUF,-10
78559,3,1240,UA,1258.0,IAD,BDL,-6
78560,3,1240,UA,1420.0,IAD,BOS,-10
78561,3,1240,UA,1010.0,IAD,MHT,-20
78562,3,1240,DL,691.0,IAD,ATL,-8
78563,3,1240,NW,662.0,MEM,IAD,-4
78564,3,1245,UA,1470.0,IAD,PHL,9
78565,3,1245,US,530.0,IAD,PIT,1
78566,3,1245,UA,1592.0,IAD,LGA,-3
78567,3,1245,UA,1584.0,IAD,EWR,-5
78568,3,1245,UA,59.0,IAD,SFO,11
78569,3,1245,UA,54.0,LAX,IAD,-15
78570,3,1250,AA,1396.0,DFW,IAD,-18
78571,3,1255,UA,56.0,SEA,IAD,-4
78572,3,1256,AA,251.0,IAD,DFW,24
78573,3,1300,UA,1478.0,PBI,IAD,-10
78574,3,1300,UA,1446.0,MIA,IAD,-5
78575,3,1300,UA,1510.0,IND,IAD,-11
78576,3,1310,UA,1014.0,IAD,SYR,-15
78577,3,1310,UA,1554.0,FLL,IAD,-9
78578,3,1315,UA,1156.0,MCO,IAD,3
78579,3,1315,UA,1000.0,TPA,IAD,-12
78580,3,1315,NW,730.0,MSP,IAD,0
78581,3,1320,AA,508.0,ORD,IAD,-4
78582,3,1322,TW,636.0,STL,IAD,-2
78583,3,1325,CO,1287.0,IAH,IAD,0
78584,3,1325,CO,586.0,DEN,IAD,-19
78585,3,1330,UA,1405.0,JAX,IAD,-13
78586,3,1330,AA,36.0,LAX,IAD,-12
78587,3,1335,US,352.0,PIT,IAD,4
78588,3,1335,CO,685.0,EWR,IAD,-12
78589,3,1335,UA,1039.0,IAD,HOU,-2
78590,3,1335,UA,1249.0,IAD,MCO,11
78591,3,1345,UA,1043.0,IAD,MSY,6
78592,3,1345,UA,1283.0,ATL,IAD,5
78593,3,1345,UA,1197.0,IAD,DFW,3
78594,3,1345,UA,191.0,IAD,LAX,19
78595,3,1346,UA,973.0,IAD,ORD,22
78596,3,1350,UA,1295.0,IAD,MIA,-12
78597,3,1355,UA,1427.0,IAD,TPA,-6
78598,3,1357,AA,1411.0,ROC,IAD,18
78599,3,1400,UA,1055.0,IAD,PHL,0
78600,3,1400,NW,1169.0,IAD,MEM,27
78601,3,1400,UA,1187.0,IAD,ORF,1
78602,3,1415,PA (1),140.0,MCO,IAD,0
78603,3,1415,UA,990.0,ORD,IAD,-6
78604,3,1430,AA,338.0,DFW,IAD,-9
78605,3,1440,UA,1027.0,BTV,IAD,11
78606,3,1445,UA,1294.0,ORF,IAD,10
78607,3,1445,UA,1451.0,BOS,IAD,20
78608,3,1445,UA,1149.0,PWM,IAD,18
78609,3,1445,UA,283.0,IAD,DEN,24
78610,3,1450,UA,1259.0,MHT,IAD,18
78611,3,1500,UA,1155.0,LGA,IAD,7
78612,3,1500,UA,1075.0,BDL,IAD,9
78613,3,1505,UA,1257.0,BUF,IAD,14
78614,3,1505,UA,1463.0,EWR,IAD,12
78615,3,1505,UA,1099.0,SYR,IAD,-4
78616,3,1515,US,217.0,IAD,PIT,-4
78617,3,1520,UA,344.0,DEN,IAD,-20
78618,3,1523,DL,142.0,ATL,IAD,4
78619,3,1530,UA,1533.0,PHL,IAD,0
78620,3,1530,AA,1411.0,IAD,DFW,12
78621,3,1535,CO,1675.0,IAD,DEN,25
78622,3,1555,NW,623.0,MEM,IAD,-9
78623,3,1600,UA,1000.0,IAD,JFK,-1
78624,3,1600,CO,767.0,EWR,IAD,5
78625,3,1600,UA,1052.0,IAD,BOS,-4
78626,3,1600,UA,1446.0,IAD,PWM,-6
78627,3,1605,UA,1478.0,IAD,ROC,3
78628,3,1605,UA,1283.0,IAD,CLE,-5
78629,3,1605,UA,1554.0,IAD,BDL,11
78630,3,1610,UA,1582.0,IAD,LGA,2
78631,3,1610,NW,640.0,DTW,IAD,3
78632,3,1610,UA,1196.0,IAD,PVD,-7
78633,3,1610,CO,1768.0,DEN,IAD,2
78634,3,1615,UA,1022.0,IAD,PHL,14
78635,3,1615,UA,1294.0,IAD,EWR,7
78636,3,1620,UA,1510.0,IAD,PIT,7
78637,3,1620,NW,629.0,IAD,MSP,28
78638,3,1625,DL,573.0,IAD,ATL,-1
78639,3,1627,DL,932.0,SLC,IAD,-14
78640,3,1645,UA,1490.0,DFW,IAD,-17
78641,3,1645,UA,1028.0,HOU,IAD,-7
78642,3,1650,UA,1099.0,IAD,IND,2
78643,3,1650,UA,1257.0,IAD,BNA,-8
78644,3,1650,UA,109.0,IAD,ORD,10
78645,3,1650,UA,1027.0,IAD,ATL,4
78646,3,1650,UA,674.0,ORD,IAD,2
78647,3,1651,DL,934.0,ATL,IAD,0
78648,3,1655,AA,1387.0,IAD,ORD,10
78649,3,1655,UA,1075.0,IAD,SAV,5
78650,3,1700,US,712.0,PIT,IAD,4
78651,3,1700,UA,1533.0,IAD,CHS,7
78652,3,1700,UA,1451.0,IAD,MCO,15
78653,3,1700,UA,1066.0,MSY,IAD,-5
78654,3,1705,UA,1463.0,IAD,ORF,-16
78655,3,1705,TW,487.0,IAD,STL,20
78656,3,1705,UA,55.0,IAD,LAX,17
78657,3,1713,AA,622.0,DFW,IAD,23
78658,3,1715,NW,485.0,IAD,DTW,0
78659,3,1721,AA,1465.0,IAD,DFW,-6
78660,3,1724,AA,236.0,ORD,IAD,17
78661,3,1725,UA,1149.0,IAD,RDU,2
78662,3,1730,CO,847.0,IAD,IAH,7
78663,3,1730,UA,57.0,IAD,SFO,12
78664,3,1730,NW,646.0,MSP,IAD,-11
78665,3,1731,TW,674.0,STL,IAD,2
78666,3,1745,CO,771.0,IAD,EWR,4
78667,3,1745,TW,863.0,IAD,SFO,8
78668,3,1755,UA,1467.0,JFK,IAD,-5
78669,3,1755,UA,1576.0,MIA,IAD,-3
78670,3,1759,UA,1279.0,LGA,IAD,-9
78671,3,1800,UA,1068.0,IAD,BOS,-9
78672,3,1800,DL,249.0,IAD,SLC,17
78673,3,1800,AA,75.0,IAD,LAX,12
78674,3,1805,UA,1429.0,BDL,IAD,-3
78675,3,1805,UA,1215.0,BOS,IAD,16
78676,3,1810,UA,1425.0,DTW,IAD,0
78677,3,1810,UA,1523.0,PVD,IAD,4
78678,3,1810,UA,1271.0,PWM,IAD,7
78679,3,1810,UA,179.0,IAD,DEN,8
78680,3,1810,UA,1459.0,IND,IAD,-12
78681,3,1813,UA,1020.0,BNA,IAD,-16
78682,3,1815,UA,1465.0,EWR,IAD,22
78683,3,1815,UA,1574.0,IAD,LGA,-4
78684,3,1815,NW,1171.0,IAD,MEM,25
78685,3,1820,CO,209.0,IAD,DEN,15
78686,3,1820,UA,1492.0,TPA,IAD,-4
78687,3,1825,US,165.0,IAD,PIT,4
78688,3,1825,UA,1591.0,ROC,IAD,4
78689,3,1830,UA,1173.0,PHL,IAD,3
78690,3,1830,UA,1001.0,CLE,IAD,-2
78691,3,1840,UA,1015.0,PIT,IAD,7
78692,3,1840,UA,1095.0,ORF,IAD,-4
78693,3,1845,UA,1278.0,MCO,IAD,-9
78694,3,1845,UA,90.0,DEN,IAD,-18
78695,3,1858,AA,453.0,IAD,DFW,5
78696,3,1910,UA,1572.0,CHS,IAD,-13
78697,3,1910,UA,1263.0,SAV,IAD,-2
78698,3,1915,UA,1032.0,ATL,IAD,2
78699,3,1915,DL,1089.0,IAD,ATL,-2
78700,3,1929,NW,175.0,IAD,DTW,-8
78701,3,1930,UA,1070.0,RDU,IAD,-3
78702,3,1930,UA,630.0,SDF,IAD,-7
78703,3,1950,UA,710.0,ORD,IAD,-2
78704,3,1959,UA,1077.0,LGA,IAD,-3
78705,3,2000,UA,1467.0,IAD,CHS,18
78706,3,2003,AA,472.0,DFW,IAD,12
78707,3,2005,UA,459.0,IAD,ORD,36
78708,3,2010,UA,1279.0,IAD,ORF,-10
78709,3,2010,UA,1095.0,IAD,HOU,-3
78710,3,2010,UA,1173.0,IAD,MCO,-9
78711,3,2010,CO,897.0,IAD,LAX,12
78712,3,2015,UA,1559.0,BOS,IAD,1
78713,3,2015,UA,1425.0,IAD,MIA,-14
78714,3,2015,NW,1170.0,MEM,IAD,-7
78715,3,2017,AA,1168.0,ORD,IAD,68
78716,3,2020,UA,1523.0,IAD,IND,1
78717,3,2020,UA,1001.0,IAD,BNA,-8
78718,3,2020,UA,1015.0,IAD,ATL,-13
78719,3,2020,UA,1215.0,IAD,TPA,1
78720,3,2025,UA,1429.0,IAD,RDU,19
78721,3,2025,UA,1591.0,IAD,MSY,10
78722,3,2025,UA,1271.0,IAD,DFW,9
78723,3,2053,DL,1496.0,ATL,IAD,-3
78724,3,2054,TW,664.0,STL,IAD,12
78725,3,2100,AA,97.0,IAD,LAX,3
78726,3,2120,UA,630.0,IAD,ROC,-7
78727,3,2125,UA,1070.0,IAD,SYR,-8
78728,3,2125,UA,1576.0,IAD,LGA,-14
78729,3,2125,UA,1032.0,IAD,BTV,-1
78730,3,2125,UA,1066.0,IAD,BOS,-13
78731,3,2130,UA,56.0,IAD,EWR,-13
78732,3,2130,NW,1118.0,DTW,IAD,-6
78733,3,2130,UA,1278.0,IAD,PVD,-9
78734,3,2130,UA,1020.0,IAD,MHT,-13
78735,3,2135,UA,1492.0,IAD,PIT,-3
78736,3,2135,UA,1572.0,IAD,BUF,-14
78737,3,2135,UA,1094.0,IAD,BDL,-9
78738,3,2135,UA,1263.0,IAD,DTW,-1
78739,3,2135,CO,896.0,LAX,IAD,5
78740,3,2140,UA,1028.0,IAD,PHL,-2
78741,3,2140,UA,1459.0,IAD,CLE,-4
78742,3,2140,UA,1490.0,IAD,PWM,-9
78743,3,2145,UA,1077.0,IAD,SDF,-10
78744,3,2150,US,318.0,PIT,IAD,2
78745,3,2208,AA,92.0,LAX,IAD,-9
78746,3,2215,UA,30.0,LAX,IAD,12
78747,3,2230,UA,16.0,SFO,IAD,-2
78748,3,2340,DL,962.0,ATL,IAD,3
78749,4,600,DL,493.0,IAD,ATL,3
78750,4,615,UA,1545.0,PWM,IAD,6
78751,4,615,UA,528.0,ORD,IAD,8
78752,4,620,UA,273.0,IAD,DEN,18
78753,4,625,UA,1199.0,BOS,IAD,16
78754,4,630,UA,1586.0,IAD,LGA,5
78755,4,630,UA,1417.0,DTW,IAD,-3
78756,4,630,UA,1159.0,BTV,IAD,-11
78757,4,630,UA,1225.0,BNA,IAD,-10
78758,4,640,UA,1165.0,BDL,IAD,14
78759,4,640,UA,1567.0,PVD,IAD,10
78760,4,640,UA,1409.0,MHT,IAD,12
78761,4,640,UA,1264.0,IND,IAD,3
78762,4,645,UA,264.0,DEN,IAD,-4
78763,4,645,UA,1191.0,LGA,IAD,-21
78764,4,645,AA,521.0,IAD,DFW,7
78765,4,650,NW,1165.0,IAD,MEM,0
78766,4,650,UA,1491.0,CLE,IAD,-1
78767,4,650,UA,1515.0,SYR,IAD,-9
78768,4,655,UA,51.0,EWR,IAD,-1
78769,4,655,UA,1139.0,ROC,IAD,-5
78770,4,700,AA,138.0,DFW,IAD,-8
78771,4,700,UA,1085.0,PHL,IAD,-8
78772,4,700,CO,698.0,IAD,EWR,0
78773,4,700,UA,1169.0,BUF,IAD,2
78774,4,705,UA,1030.0,MCO,IAD,-5
78775,4,710,AA,241.0,IAD,ORD,6
78776,4,715,UA,1178.0,ORF,IAD,1
78777,4,715,UA,1069.0,ATL,IAD,1
78778,4,725,TW,629.0,IAD,STL,-2
78779,4,730,UA,1026.0,HOU,IAD,-14
78780,4,730,UA,50.0,SFO,IAD,2
78781,4,730,UA,16.0,IAD,BOS,-4
78782,4,730,NW,639.0,IAD,DTW,0
78783,4,730,UA,1144.0,SDF,IAD,-15
78784,4,740,UA,52.0,LAX,IAD,10
78785,4,740,CO,719.0,IAD,IAH,-2
78786,4,745,DL,231.0,IAD,SLC,8
78787,4,749,UA,1505.0,CHS,IAD,-1
78788,4,755,UA,1054.0,DFW,IAD,-28
78789,4,800,AA,1009.0,IAD,DFW,20
78790,4,800,CO,1094.0,IAH,IAD,-19
78791,4,800,UA,439.0,IAD,ORD,16
78792,4,800,UA,1298.0,RDU,IAD,17
78793,4,810,UA,1527.0,LGA,IAD,-6
78794,4,815,UA,1582.0,PHX,IAD,-1
78795,4,815,US,375.0,IAD,PIT,128
78796,4,827,AA,272.0,DFW,IAD,-3
78797,4,830,TW,862.0,SFO,IAD,64
78798,4,830,NW,464.0,DTW,IAD,30
78799,4,833,UA,1085.0,IAD,SAV,-3
78800,4,835,UA,1417.0,IAD,CHS,1
78801,4,840,UA,1153.0,IAD,SDF,-3
78802,4,840,UA,1199.0,IAD,ATL,16
78803,4,840,UA,1165.0,IAD,FLL,26
78804,4,840,UA,1258.0,MSY,IAD,4
78805,4,845,AA,76.0,LAX,IAD,19
78806,4,845,UA,1286.0,IAD,ORF,-4
78807,4,850,UA,1191.0,IAD,MCO,-6
78808,4,850,UA,1139.0,IAD,TPA,-10
78809,4,855,CO,699.0,EWR,IAD,38
78810,4,855,UA,21.0,IAD,SFO,-1
78811,4,855,UA,1567.0,IAD,BNA,-6
78812,4,855,UA,1515.0,IAD,RDU,3
78813,4,900,DL,1497.0,IAD,ATL,3
78814,4,900,UA,1159.0,IAD,DFW,17
78815,4,900,UA,1169.0,IAD,JAX,3
78816,4,900,UA,1545.0,IAD,MIA,5
78817,4,900,UA,1409.0,IAD,PBI,3
78818,4,910,UA,343.0,IAD,DEN,-4
78819,4,910,UA,51.0,IAD,SEA,6
78820,4,920,AA,77.0,IAD,LAX,-30
78821,4,920,UA,1470.0,BNA,IAD,-16
78822,4,925,UA,1132.0,FLL,IAD,-6
78823,4,930,TW,890.0,LAX,IAD,-13
78824,4,935,UA,1298.0,IAD,BOS,18
78825,4,935,NW,731.0,IAD,MSP,10
78826,4,935,CO,175.0,IAD,DEN,-9
78827,4,940,UA,1144.0,IAD,ROC,-5
78828,4,940,UA,1069.0,IAD,DTW,-5
78829,4,943,AA,337.0,IAD,ORD,-12
78830,4,945,UA,1400.0,IAD,EWR,-4
78831,4,945,UA,1002.0,TPA,IAD,-8
78832,4,948,AA,290.0,ORD,IAD,-13
78833,4,950,UA,1428.0,IAD,BDL,119
78834,4,950,UA,1264.0,IAD,PVD,1
78835,4,950,UA,1134.0,MCO,IAD,-2
78836,4,1000,UA,1560.0,IAD,LGA,-4
78837,4,1000,UA,1505.0,IAD,CLE,4
78838,4,1000,UA,59.0,BOS,IAD,-6
78839,4,1005,TW,315.0,IAD,STL,6
78840,4,1010,US,172.0,IAD,PHF,0
78841,4,1018,DL,604.0,ATL,IAD,-1
78842,4,1037,UA,270.0,DEN,IAD,-6
78843,4,1038,UA,1010.0,CHS,IAD,-6
78844,4,1040,UA,1280.0,RDU,IAD,-5
78845,4,1042,UA,1584.0,SAV,IAD,-6
78846,4,1050,NW,273.0,IAD,DTW,0
78847,4,1055,UA,705.0,IAD,ORD,-9
78848,4,1110,UA,1592.0,ORF,IAD,-9
78849,4,1115,CO,1256.0,DEN,IAD,-1
78850,4,1116,AA,138.0,IAD,ROC,-6
78851,4,1125,UA,848.0,ORD,IAD,-12
78852,4,1135,US,530.0,PHF,IAD,-6
78853,4,1135,CO,684.0,IAD,EWR,0
78854,4,1135,UA,973.0,BOS,IAD,8
78855,4,1140,UA,191.0,EWR,IAD,-5
78856,4,1140,UA,1295.0,PVD,IAD,4
78857,4,1140,UA,1022.0,DFW,IAD,44
78858,4,1145,UA,1427.0,LGA,IAD,6
78859,4,1145,UA,1197.0,BDL,IAD,89
78860,4,1145,UA,1055.0,DTW,IAD,-6
78861,4,1155,UA,1249.0,ROC,IAD,-11
78862,4,1155,NW,996.0,DTW,IAD,2
78863,4,1200,UA,1043.0,CLE,IAD,-2
78864,4,1205,UA,1187.0,PHL,IAD,7
78865,4,1230,UA,757.0,IAD,IND,-6
78866,4,1230,UA,1026.0,IAD,BTV,-12
78867,4,1230,CO,1099.0,IAD,IAH,-12
78868,4,1230,UA,20.0,SFO,IAD,24
78869,4,1235,UA,1132.0,IAD,PWM,-2
78870,4,1240,UA,1280.0,IAD,BUF,6
78871,4,1240,UA,1258.0,IAD,BDL,15
78872,4,1240,UA,1420.0,IAD,BOS,-1
78873,4,1240,UA,1010.0,IAD,MHT,3
78874,4,1240,DL,691.0,IAD,ATL,-2
78875,4,1240,NW,662.0,MEM,IAD,9
78876,4,1245,UA,1470.0,IAD,PHL,9
78877,4,1245,US,530.0,IAD,PIT,14
78878,4,1245,UA,1592.0,IAD,LGA,-3
78879,4,1245,UA,1584.0,IAD,EWR,1
78880,4,1245,UA,59.0,IAD,SFO,-11
78881,4,1245,UA,54.0,LAX,IAD,14
78882,4,1250,AA,1396.0,DFW,IAD,123
78883,4,1255,UA,56.0,SEA,IAD,2
78884,4,1256,AA,251.0,IAD,DFW,43
78885,4,1300,UA,1478.0,PBI,IAD,-13
78886,4,1300,UA,1446.0,MIA,IAD,2
78887,4,1300,UA,1510.0,IND,IAD,-5
78888,4,1310,UA,1014.0,IAD,SYR,-9
78889,4,1310,UA,1554.0,FLL,IAD,-4
78890,4,1315,UA,1156.0,MCO,IAD,-10
78891,4,1315,UA,1000.0,TPA,IAD,-6
78892,4,1315,NW,730.0,MSP,IAD,-5
78893,4,1320,AA,977.0,IAD,ORD,0
78894,4,1320,AA,508.0,ORD,IAD,19
78895,4,1322,TW,636.0,STL,IAD,-6
78896,4,1325,CO,1287.0,IAH,IAD,-11
78897,4,1325,CO,586.0,DEN,IAD,3
78898,4,1330,UA,1405.0,JAX,IAD,-21
78899,4,1330,AA,36.0,LAX,IAD,17
78900,4,1335,US,352.0,PIT,IAD,78
78901,4,1335,CO,685.0,EWR,IAD,-9
78902,4,1335,UA,1039.0,IAD,HOU,-2
78903,4,1335,UA,1249.0,IAD,MCO,-2
78904,4,1345,UA,1043.0,IAD,MSY,-4
78905,4,1345,UA,1283.0,ATL,IAD,1
78906,4,1345,UA,1197.0,IAD,DFW,76
78907,4,1346,UA,973.0,IAD,ORD,4
78908,4,1350,UA,1295.0,IAD,MIA,3
78909,4,1355,UA,1427.0,IAD,TPA,-13
78910,4,1357,AA,1411.0,ROC,IAD,2
78911,4,1400,UA,1055.0,IAD,PHL,-1
78912,4,1400,NW,1169.0,IAD,MEM,16
78913,4,1400,UA,1187.0,IAD,ORF,4
78914,4,1415,UA,990.0,ORD,IAD,4
